ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Shooting,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,date
165,69,68,70,69,€0,€28.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,29,23.18,23.31,2024-03-06
171,68,67,69,67,€0,€56.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,30,22.55,24.97,2024-03-06
1909,67,70,66,67,€0,€37.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,2,30,24.27,21.9,2024-03-06
1917,65,64,63,65,€0,€9.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,23.55,23.5,2024-03-06
1928,63,62,64,63,€0,€3.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,26.36,24.14,2024-03-06
1930,65,64,66,64,€0,€2.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,26.55,24.75,2024-03-06
1934,62,62,63,62,€0,€2.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,26,23.91,22.62,2024-03-06
1958,64,64,64,64,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,27,23.82,23.85,2024-03-06
1961,70,69,70,70,€0,€70M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,26.55,24.73,2024-03-06
1968,75,74,76,74,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,33,28.82,27.0,2024-03-06
1970,76,77,77,73,€22.2M,€190M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,27,30.0,26.7,2024-03-06
10846,69,68,71,68,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,29,27.36,24.83,2024-03-06
15015,64,64,64,63,€0,€5.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,26.18,24.29,2024-03-06
15019,68,68,67,67,€1.8M,€3.2M,Fast,Normal,Normal,Organised,Lots,Lots,Contain,Medium,Wide,Cover,5,1,29,24.18,24.34,2024-03-06
15048,61,61,62,61,€0,€2.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,26.36,25.0,2024-03-06
100628,66,66,65,65,€0,€14.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,26.27,24.57,2024-03-06
100634,67,66,67,66,€0,€25.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,29,25.36,23.76,2024-03-06
100646,68,68,68,67,€0,€26.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,24.55,22.63,2024-03-06
100804,64,59,64,64,€0,€4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,25,26.36,26.12,2024-03-06
100851,67,67,67,68,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,29.55,26.4,2024-03-06
100888,71,70,71,71,€0,€10.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,27,27.45,25.56,2024-03-06
101033,69,67,69,69,€0,€24.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,28,28.27,26.43,2024-03-06
101084,69,68,70,69,€0,€10M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,27.09,25.46,2024-03-06
101101,71,75,71,70,€0,€41.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,6,30,28.18,26.7,2024-03-06
101112,69,73,68,68,€0,€193.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,25,26.0,25.32,2024-03-06
110069,66,67,66,65,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,27,22.09,22.74,2024-03-06
110176,64,64,64,64,€0,€2.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,24,25.64,25.63,2024-03-06
110395,71,72,72,70,€0,€54.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,28,26.64,25.25,2024-03-06
110456,65,64,64,65,€0,€21M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,30,25.27,22.6,2024-03-06
110597,64,64,64,63,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,28.64,26.5,2024-03-06
110676,63,64,64,63,€0,€5.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,22.91,21.37,2024-03-06
110724,69,71,68,68,€0,€33M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,28,25.73,24.07,2024-03-06
110749,66,66,66,65,€0,€6.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,26,25.82,25.0,2024-03-06
110839,69,67,69,68,€0,€4.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,30,26.0,24.5,2024-03-06
110981,70,73,71,67,€0,€35.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,29,28.64,26.83,2024-03-06
111008,71,71,68,70,€0,€45.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,30,28.73,28.6,2024-03-06
111109,78,81,79,77,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,23,26.82,27.39,2024-03-06
111111,78,77,76,79,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,3,26,26.18,26.27,2024-03-06
111117,71,72,71,69,€0,€18.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,25,28.45,27.24,2024-03-06
111139,68,69,68,65,€0,€199M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,4,28,24.73,23.64,2024-03-06
111276,65,69,64,65,€0,€13M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,24.27,25.17,2024-03-06
111380,66,65,66,65,€0,€15.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,27,23.91,23.37,2024-03-06
111659,66,67,66,65,€0,€16M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,22.36,23.37,2024-03-06
111705,63,63,63,63,€0,€3.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,23.45,23.54,2024-03-06
111708,68,67,70,66,€0,€10M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,26,24.27,23.73,2024-03-06
111774,63,64,63,65,€0,€6.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,27,27.09,25.67,2024-03-06
111779,65,70,67,62,€0,€5.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,28,28.73,26.82,2024-03-06
111993,67,66,67,66,€0,€14.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,27.45,24.82,2024-03-06
112258,66,64,67,66,€0,€10.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,25.09,26.21,2024-03-06
112472,74,74,73,75,€0,€18M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,20,27.36,27.8,2024-03-06
112494,67,69,67,67,€0,€14M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,26,31.0,26.73,2024-03-06
112670,72,72,68,69,€0,€20M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,28,24.45,24.54,2024-03-06
113142,69,70,70,67,€0,€36.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,28.18,25.96,2024-03-06
113149,70,67,74,68,€0,€226.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,26,26.0,24.77,2024-03-06
113257,60,69,59,60,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,28.64,26.04,2024-03-06
113378,66,65,66,65,€0,€5.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,25,26.45,26.68,2024-03-06
114161,68,70,70,64,€0,€200M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,24,27.64,27.21,2024-03-06
114510,69,70,68,69,€0,€5.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,26,26.27,25.04,2024-03-06
114580,66,66,66,65,€0,€13M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,2,28,25.82,24.64,2024-03-06
4,67,67,65,67,€0,€6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,1,28,25.55,24.61,2024-03-06
29,68,69,68,69,€0,€15.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,29,25.0,25.79,2024-03-06
142,62,63,62,61,€0,€2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,25.45,25.79,2024-03-06
172,64,65,63,63,€0,€3.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,28.82,24.0,2024-03-06
190,67,67,68,67,€0,€30M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,27,27.0,24.26,2024-03-06
199,67,66,67,66,€0,€16M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,27.64,25.61,2024-03-06
209,70,67,72,71,€0,€62M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,28,24.0,22.32,2024-03-06
256,67,68,66,68,€0,€42M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,28,26.09,23.82,2024-03-06
271,70,71,68,70,€0,€12.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,25.91,24.07,2024-03-06
278,74,77,75,73,€0,€65M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,29.18,27.57,2024-03-06
280,76,76,74,75,€19M,€100M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,5,28,28.82,27.11,2024-03-06
300,66,68,65,64,€0,€10.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,26,24.27,23.58,2024-03-06
305,60,59,60,59,€0,€985K,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,24.73,23.73,2024-03-06
306,63,64,62,63,€0,€1.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,27,25.73,25.22,2024-03-06
310,68,68,67,67,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,25,26.36,25.72,2024-03-06
320,71,70,71,71,€0,€57.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,27.18,26.46,2024-03-06
357,61,60,60,61,€0,€2.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,24.36,24.93,2024-03-06
381,62,63,62,62,€0,€2.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,23,27.64,26.91,2024-03-06
462,71,72,72,70,€0,€11M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,30,26.82,24.83,2024-03-06
489,69,70,70,68,€0,€5.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,27.82,27.07,2024-03-06
518,69,70,69,69,€0,€5.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,27.64,25.92,2024-03-06
563,58,57,58,59,€0,€947K,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,20,24.18,22.2,2024-03-06
567,72,74,72,72,€0,€30M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,4,20,28.82,28.6,2024-03-06
570,66,68,64,66,€0,€13.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,24.82,23.68,2024-03-06
598,73,72,73,73,€0,€50M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,6,20,29.55,30.0,2024-03-06
645,65,67,65,65,€0,€13.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,24.64,21.53,2024-03-06
647,67,67,67,65,€0,€17.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,25.91,24.87,2024-03-06
670,69,72,70,68,€0,€37M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,28,24.64,24.43,2024-03-06
680,68,70,67,68,€0,€40M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,3,28,21.73,22.54,2024-03-06
694,67,66,66,67,€0,€179M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,27,24.45,22.89,2024-03-06
700,66,67,64,66,€0,€8.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,27,27.36,23.26,2024-03-06
708,65,64,65,65,€0,€27.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,26,23.18,22.77,2024-03-06
822,65,64,63,65,€0,€3.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,27,25.27,23.7,2024-03-06
837,58,60,59,56,€0,€1.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,2,23,24.0,23.57,2024-03-06
897,68,67,69,67,€0,€34M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,28,24.55,23.71,2024-03-06
1013,71,73,67,71,€0,€107.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,28,24.18,25.07,2024-03-06
1325,81,82,81,77,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,8,26,27.73,26.23,2024-03-06
1341,71,74,71,71,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,26,27.55,26.62,2024-03-06
1357,75,75,75,72,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,23,24.0,26.22,2024-03-06
1366,77,81,77,74,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,26,24.27,26.23,2024-03-06
1439,63,63,65,63,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,22,26.45,24.82,2024-03-06
1443,66,63,64,65,€0,€8.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,22.09,22.29,2024-03-06
1446,63,66,63,63,€0,€3.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,24,24.73,23.46,2024-03-06
1713,65,66,66,64,€0,€11.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,25.36,25.04,2024-03-06
1739,66,66,66,66,€1.7M,€5.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,24.55,25.63,2024-03-06
1815,71,71,71,71,€0,€75M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,29,26.45,24.66,2024-03-06
1871,68,69,70,66,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,25,28.18,25.16,2024-03-06
1874,72,73,72,71,€0,€43M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,26.45,26.25,2024-03-06
1880,70,74,68,68,€19.7M,€105M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,8,27,24.82,24.48,2024-03-06
1886,75,76,71,73,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,26,26.27,26.19,2024-03-06
1887,71,73,71,71,€0,€40.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,2,30,27.09,23.63,2024-03-06
1888,70,66,70,69,€0,€7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,25.18,23.73,2024-03-06
1889,68,69,68,68,€2.2M,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,24.45,24.17,2024-03-06
1905,66,67,66,66,€0,€15.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,25.45,24.93,2024-03-06
1909,67,70,66,67,€0,€37.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,2,30,24.27,21.9,2024-03-06
1917,65,64,63,65,€0,€9.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,26,23.55,23.5,2024-03-06
114619,64,64,64,63,€2.6M,€4.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,3,20,28.18,27.0,2024-03-06
115494,65,65,65,63,€0,€14M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,29,25.55,25.38,2024-03-06
115820,63,62,62,63,€874K,€2.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,24.36,23.61,2024-03-06
131110,68,67,67,67,€0,€1.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,27.27,27.18,2024-03-06
110986,70,70,69,70,€0,€28.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,6,26,28.82,25.19,2024-03-06
110990,67,66,67,67,€0,€13.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,30,27.82,25.83,2024-03-06
110998,67,67,67,66,€0,€16.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,30,28.64,24.17,2024-03-06
111010,70,70,68,69,€0,€30M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,27.64,25.29,2024-03-06
111011,69,70,69,68,€0,€17M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,18,31.0,32.11,2024-03-06
111065,68,72,68,67,€0,€211.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,30,25.09,24.03,2024-03-06
111083,64,64,63,64,€0,€3.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,27.0,26.04,2024-03-06
111088,66,66,65,65,€0,€4.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,26.36,25.79,2024-03-06
111091,65,68,64,64,€0,€6.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,3,25,26.82,25.84,2024-03-06
111112,76,77,75,76,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,23,27.09,26.57,2024-03-06
111132,55,54,54,55,€0,€915K,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,19.55,19.86,2024-03-06
111138,68,69,69,63,€0,€250M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,26.36,24.89,2024-03-06
111140,69,69,71,67,€0,€351M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,23,27.09,26.78,2024-03-06
111276,65,69,64,65,€0,€13M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,24.27,25.17,2024-03-06
111339,69,69,68,68,€0,€20.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,3,27,27.36,25.26,2024-03-06
111393,63,66,64,62,€0,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,28,27.45,23.68,2024-03-06
111398,62,64,61,62,€0,€7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,25,22.91,23.72,2024-03-06
111400,64,63,66,62,€0,€12.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,27,26.27,22.93,2024-03-06
111575,69,72,68,69,€10.2M,€62.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,27,27.73,25.56,2024-03-06
111651,68,74,66,65,€0,€350M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,26,27.27,24.96,2024-03-06
111706,70,69,70,71,€0,€22M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,25.0,23.36,2024-03-06
111710,70,70,68,68,€0,€18.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,28,25.09,25.14,2024-03-06
111711,70,70,70,68,€0,€18.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,28,26.91,25.93,2024-03-06
111766,64,67,63,63,€0,€5.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,23,25.82,23.43,2024-03-06
111773,53,54,55,52,€0,€6.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,18,23.0,22.78,2024-03-06
111839,58,53,60,57,€0,€3.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,7,27,23.45,24.0,2024-03-06
111928,70,72,70,69,€0,€240M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,30,27.0,25.2,2024-03-06
112026,67,68,67,68,€0,€32M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,28.45,26.43,2024-03-06
112072,62,62,62,62,€0,€3.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,23,25.0,23.3,2024-03-06
112092,68,68,67,66,€8.3M,€45M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,3,30,27.64,25.87,2024-03-06
112096,71,74,74,67,€0,€25.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,27,28.55,25.41,2024-03-06
112110,63,63,61,61,€350K,€0,Balanced,Normal,Normal,Organised,Normal,Normal,Press,Medium,Normal,Cover,11,1,28,26.0,25.5,2024-03-06
112116,67,69,67,64,€3.9M,€14.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,3,28,27.36,23.96,2024-03-06
112126,62,66,63,61,€0,€3.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,25,25.09,23.76,2024-03-06
112134,70,71,69,70,€0,€266M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,27,25.64,23.93,2024-03-06
112163,64,74,65,63,€0,€8.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,28.55,27.18,2024-03-06
112165,56,62,52,55,€3.5M,€10.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,20,29.45,26.65,2024-03-06
112168,68,69,68,67,€0,€9.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,26.55,24.65,2024-03-06
112199,64,58,65,63,€0,€8.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,24.73,23.18,2024-03-06
112254,61,62,60,59,€0,€2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,25.0,23.43,2024-03-06
112392,65,65,66,65,€0,€18.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,28,27.27,25.11,2024-03-06
112499,66,65,66,66,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,26.36,25.47,2024-03-06
112578,69,70,70,69,€0,€19M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,26.64,25.33,2024-03-06
112584,68,69,70,63,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,26,26.0,24.65,2024-03-06
112585,68,69,68,69,€0,€17.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,18,34.27,31.89,2024-03-06
112695,65,66,65,64,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,24.09,22.82,2024-03-06
112713,68,68,67,67,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,27.27,26.0,2024-03-06
112744,70,70,71,71,€0,€18M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,18,29.55,30.33,2024-03-06
112791,67,68,65,65,€0,€20M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,27,26.0,24.81,2024-03-06
112853,65,67,64,65,€0,€7.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,30,25.64,23.5,2024-03-06
112883,67,70,64,68,€0,€9.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,27,28.91,26.63,2024-03-06
112912,61,59,61,59,€1.4M,€1.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,22,21.73,22.55,2024-03-06
112965,66,67,64,63,€0,€7.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,22.64,23.11,2024-03-06
113037,64,65,65,61,€0,€10.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,29,29.82,27.14,2024-03-06
113146,63,69,62,63,€0,€7.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,4,28,27.64,24.68,2024-03-06
113157,67,67,67,69,€8M,€27.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,5,30,26.45,26.47,2024-03-06
